Rank: 0, Epoch: 0, Iteration: 98, Iteration Time: 0.6961s, Elapsed Time: 70.2611s.
Rank: 0, Epoch: 0, Iteration: 99, Iteration Time: 0.6927s, Elapsed Time: 70.9557s.
Rank: 0, Epoch: 0, Iteration: 100, Iteration Time: 0.7067s, Elapsed Time: 71.8008s.
Rank: 0, Epoch: 0, Iteration: 101, Iteration Time: 0.6989s, Elapsed Time: 72.5011s.
Rank: 0, Epoch: 0, Iteration: 102, Iteration Time: 0.7079s, Elapsed Time: 73.2109s.
Rank: 0, Epoch: 0, Iteration: 103, Iteration Time: 0.6982s, Elapsed Time: 73.9111s.
Rank: 0, Epoch: 0, Iteration: 104, Iteration Time: 0.6987s, Elapsed Time: 74.6117s.
Rank: 0, Epoch: 0, Iteration: 105, Iteration Time: 0.6974s, Elapsed Time: 75.3111s.
Rank: 0, Epoch: 0, Iteration: 106, Iteration Time: 0.7010s, Elapsed Time: 76.0141s.
Rank: 0, Epoch: 0, Iteration: 107, Iteration Time: 0.7021s, Elapsed Time: 76.7181s.
Rank: 0, Epoch: 0, Iteration: 108, Iteration Time: 0.6939s, Elapsed Time: 77.4139s.
Rank: 0, Epoch: 0, Iteration: 109, Iteration Time: 0.6938s, Elapsed Time: 78.1131s.
Rank: 0, Epoch: 0, Iteration: 110, Iteration Time: 0.6996s, Elapsed Time: 78.8146s.
Rank: 0, Epoch: 0, Iteration: 111, Iteration Time: 0.7021s, Elapsed Time: 79.5186s.
Rank: 0, Epoch: 0, Iteration: 112, Iteration Time: 0.6954s, Elapsed Time: 80.2159s.
Rank: 0, Epoch: 0, Iteration: 113, Iteration Time: 0.6975s, Elapsed Time: 80.9153s.
Rank: 0, Epoch: 0, Iteration: 114, Iteration Time: 0.7057s, Elapsed Time: 81.6228s.
Rank: 0, Epoch: 0, Iteration: 115, Iteration Time: 0.8738s, Elapsed Time: 82.4987s.
Rank: 0, Epoch: 0, Iteration: 116, Iteration Time: 0.7942s, Elapsed Time: 83.3033s.
Rank: 0, Epoch: 0, Iteration: 117, Iteration Time: 0.7104s, Elapsed Time: 84.0162s.
Rank: 0, Epoch: 0, Iteration: 118, Iteration Time: 0.6982s, Elapsed Time: 84.7162s.
Rank: 0, Epoch: 0, Iteration: 119, Iteration Time: 0.6933s, Elapsed Time: 85.4128s.
Rank: 0, Epoch: 0, Iteration: 120, Iteration Time: 0.7033s, Elapsed Time: 86.1187s.
Rank: 0, Epoch: 0, Iteration: 121, Iteration Time: 0.6972s, Elapsed Time: 86.8205s.
Rank: 0, Epoch: 0, Iteration: 122, Iteration Time: 0.7026s, Elapsed Time: 87.5250s.
Rank: 0, Epoch: 0, Iteration: 123, Iteration Time: 0.7061s, Elapsed Time: 88.2330s.
Rank: 0, Epoch: 0, Iteration: 124, Iteration Time: 0.6956s, Elapsed Time: 88.9306s.
Rank: 0, Epoch: 0, Iteration: 125, Iteration Time: 0.6950s, Elapsed Time: 89.6275s.
Rank: 0, Epoch: 0, Iteration: 126, Iteration Time: 0.6950s, Elapsed Time: 90.3245s.
Rank: 0, Epoch: 0, Iteration: 127, Iteration Time: 0.6964s, Elapsed Time: 91.0228s.
Rank: 0, Epoch: 0, Iteration: 128, Iteration Time: 0.7052s, Elapsed Time: 91.7300s.
Rank: 0, Epoch: 0, Iteration: 129, Iteration Time: 0.6959s, Elapsed Time: 92.4281s.
Rank: 0, Epoch: 0, Iteration: 130, Iteration Time: 0.6968s, Elapsed Time: 93.1269s.
Rank: 0, Epoch: 0, Iteration: 131, Iteration Time: 0.6934s, Elapsed Time: 93.8248s.
Rank: 0, Epoch: 0, Iteration: 132, Iteration Time: 0.6972s, Elapsed Time: 94.5240s.
Rank: 0, Epoch: 0, Iteration: 133, Iteration Time: 0.6931s, Elapsed Time: 95.2205s.
Rank: 0, Epoch: 0, Iteration: 134, Iteration Time: 0.6975s, Elapsed Time: 95.9202s.
Rank: 0, Epoch: 0, Iteration: 135, Iteration Time: 0.6972s, Elapsed Time: 96.6193s.
Rank: 0, Epoch: 0, Iteration: 136, Iteration Time: 0.6963s, Elapsed Time: 97.3175s.
Rank: 0, Epoch: 0, Iteration: 137, Iteration Time: 0.6971s, Elapsed Time: 98.0165s.
Rank: 0, Epoch: 0, Iteration: 138, Iteration Time: 0.7031s, Elapsed Time: 98.7216s.
Rank: 0, Epoch: 0, Iteration: 139, Iteration Time: 0.6946s, Elapsed Time: 99.4182s.
Rank: 0, Epoch: 0, Iteration: 140, Iteration Time: 0.6941s, Elapsed Time: 100.1142s.
Rank: 0, Epoch: 0, Iteration: 141, Iteration Time: 0.6994s, Elapsed Time: 100.8155s.
Rank: 0, Epoch: 0, Iteration: 142, Iteration Time: 0.6974s, Elapsed Time: 101.5148s.
Rank: 0, Epoch: 0, Iteration: 143, Iteration Time: 0.7020s, Elapsed Time: 102.2189s.
Rank: 0, Epoch: 0, Iteration: 144, Iteration Time: 0.7005s, Elapsed Time: 102.9213s.
Rank: 0, Epoch: 0, Iteration: 145, Iteration Time: 0.6958s, Elapsed Time: 103.6190s.
Rank: 0, Epoch: 0, Iteration: 146, Iteration Time: 0.6976s, Elapsed Time: 104.3186s.
Rank: 0, Epoch: 0, Iteration: 147, Iteration Time: 0.6936s, Elapsed Time: 105.0142s.
Rank: 0, Epoch: 0, Iteration: 148, Iteration Time: 0.6941s, Elapsed Time: 105.7103s.
